candidate_id,source_kind,local_path,file_name,sheet_or_object,read_status,read_error,n_rows_sampled,n_cols,columns_sample,id_candidates,treatment_candidates,treatment_levels_sample,outcome_candidates,numeric_col_count
RCTC-02392,download,rct_expansion/provenance/predownload_verification_2026_06_09/downloads/RCTC-02392/7. README.txt,7. README.txt,,failed,Unable to parse as delimited text,,,,,,,,
RCTC-01479,download,rct_expansion/provenance/predownload_verification_2026_06_09/downloads/RCTC-01479/2IUD paper data.tab,2IUD paper data.tab,delimited,readable,,1000,55,fakeid; month; PID; preg; ECTOP; expl; expldate; IUDDC; iuddcdate; arm; gvl; gvlquant; gvldate; pvl; pvlquant; pvldate; trich; trichdate; trichtreatdate; bv; bvdate; bvtreatdate; sy; syrapiddate; ct; ctdate; cttreatdate; gc; gcdate; gctreatdate; anyrti; hbg; cd4; cd4date; art; iudremove; iudremovedate; iudreason; iudexpulsion; iudexpulsiondate; iudreplaced; iudreplacedate; iudnonelect; artgroup; enddate; age; education; employed; gravid; everpreg; sexparts; sexfreq; hivdate; enrolldate; ATPOP,PID,arm; trichtreatdate; bvtreatdate; cttreatdate; gctreatdate; artgroup,arm:  LNG IUD | C-IUD || artgroup: 1.0 | 2.0,cd4; cd4date,53
RCTC-01479,download,rct_expansion/provenance/predownload_verification_2026_06_09/downloads/RCTC-01479/2IUD variable specs.tab,2IUD variable specs.tab,delimited,readable,,55,3,Variablesusedfor2IUDpaper; B; C,,,,,0
RCTC-01467,download,rct_expansion/provenance/predownload_verification_2026_06_09/downloads/RCTC-01467/acceptablity.xlsx,acceptablity.xlsx,Sheet1,readable,,1000,23,Participant unique identifier; Visit type; month; 4. Were any problems reported with the Wisepill? -- No problems; 4. Were any problems reported with the Wisepill? -- Not charging; 4. Were any problems reported with the Wisepill? -- Broken lid; 4. Were any problems reported with the Wisepill? -- Lost; 4. Were any problems reported with the Wisepill? -- Not sending data; 4. Were any problems reported with the Wisepill? -- Forget to bring; 4. Were any problems reported with the Wisepill? -- Other; 1. How useful do you think the Wisepill container will be for taking PrEP?; 2. Do you think you will have any problems in using the Wisepill container?; 3. Does Wisepill seem complicated?; 4. Are you worried that anyone will see the Wisepill container?; 5. Are you worried about having a place to store the Wisepill container?; 7. How do you feel about getting a Wisepill container?; site; 1. How useful do you think the Wisepill container will be for taking PrEP?.1; 2. Do you think you will have any problems in using the Wisepill container?.1; 3. Does Wisepill seem complicated?.1; 4. Are you worried that anyone will see the Wisepill container?.1; 5. Are you worried about having a place to store the Wisepill container?.1; 7. How do you feel about getting a Wisepill container?.1,Participant unique identifier,,,,1
RCTC-01467,download,rct_expansion/provenance/predownload_verification_2026_06_09/downloads/RCTC-01467/adherence.tab,adherence.tab,delimited,readable,,1000,10,ptid; previsitdt; visitdt; visitcode; prep_adh_m; pharm_adh_m; prep_adh_p; pharm_adh_p; prep_fup; pharm_fup,,pharm_adh_m; pharm_adh_p; pharm_fup,,,10
RCTC-01467,download,rct_expansion/provenance/predownload_verification_2026_06_09/downloads/RCTC-01467/adherence.xlsx,adherence.xlsx,Sheet1,readable,,1000,10,ptid; previsitdt; visitdt; visitcode; prep_adh_m; pharm_adh_m; prep_adh_p; pharm_adh_p; prep_fup; pharm_fup,,pharm_adh_m; pharm_adh_p; pharm_fup,,,10
RCTC-01467,download,rct_expansion/provenance/predownload_verification_2026_06_09/downloads/RCTC-01467/baby_outcomes.xlsx,baby_outcomes.xlsx,Sheet1,readable,,73,42,ptid; redcap_event_name; babbptid; babdate; babdob; babgest; babtx; babwt; babwta; babwtb; bableng; bablenga; bablengb; babcirc; babcirca; babcircb; babtemp; babresp; babpuls; babskin; babskoth; babhead; babheoth; babneck; babnecoth; babback; babbaoth; babchest; babchoth; babcard; babcaoth; bababd; bababoth; babgen; babgenoth; babextr; babexoth; babneuro; babneuoth; baboth; babcong; babill,,,,redcap_event_name,23
RCTC-01467,download,rct_expansion/provenance/predownload_verification_2026_06_09/downloads/RCTC-01467/codebook_Acceptability.docx,codebook_Acceptability.docx,,skipped_unsupported_extension,,,,,,,,,
RCTC-01467,download,rct_expansion/provenance/predownload_verification_2026_06_09/downloads/RCTC-01467/compilationcode_7Sep2022.do,compilationcode_7Sep2022.do,,skipped_unsupported_extension,,,,,,,,,
RCTC-01467,download,rct_expansion/provenance/predownload_verification_2026_06_09/downloads/RCTC-01467/dbs.tab,dbs.tab,delimited,readable,,1000,7,ptid; dbstfvdp; freezethawissue; collectiondate; hb; dbs_adj; visitcode,,,,,6
RCTC-01467,download,rct_expansion/provenance/predownload_verification_2026_06_09/downloads/RCTC-01467/dbs.xlsx,dbs.xlsx,Sheet1,readable,,1000,7,ptid; dbstfvdp; freezethawissue; collectiondate; hb; dbs_adj; visitcode,,,,,5
RCTC-01467,download,rct_expansion/provenance/predownload_verification_2026_06_09/downloads/RCTC-01467/MPYA Codebook_FINAL.xlsx,MPYA Codebook_FINAL.xlsx,Codes,readable,,48,3,Unnamed: 0; Unnamed: 1; Unnamed: 2,,,,,1
RCTC-01467,download,rct_expansion/provenance/predownload_verification_2026_06_09/downloads/RCTC-01467/Protocol_v2.9_Clean.doc,Protocol_v2.9_Clean.doc,,skipped_unsupported_extension,,,,,,,,,
RCTC-01467,download,rct_expansion/provenance/predownload_verification_2026_06_09/downloads/RCTC-01467/questionnaire.tab,questionnaire.tab,delimited,readable,,1000,70,ptid; site; arm; scrnpreg; scrnage_cat; scrnsex; scrnsd; scrnpartner; scrnsupport; scrnothpart; scrnalcohol; scrnscore; date; drugsmokbl; drugdrugbl; drugname_khat; drugname_bhangi; drugname_heroin; drugname_cocaine; drugname_kuber; drugname_shisha; drugname_other; raps4_positive; eduyrs; demojob; demomarry; demolive; demobc_inj; demobc_imp; demobc_oral; demobc_iud; demobc_dia; demobc_tub; demobc_emer; demobc_con; demobc_other; demobc_none; demotravel; demoeat; demodaily; depress; depressbi; riskgmbl; riskfut; riskhiv; srppart; srpower; srpowercat; totpart; esxphiv; sexacts; unsafe_sex; prepdisc; prepdisc_sexpart; prepdisc_friend; prepdisc_family; prepdisc_other; prepstress; necessity; necessitytert; concerns; concernstert; selfesteem; selfesteemlow; ipv; hivstigma; hivstigmatert; prepstigma; prepstigmatert; visitcode,,arm,arm: 0 | 1,scrnscore; depress; depressbi; prepstress,70
RCTC-01467,download,rct_expansion/provenance/predownload_verification_2026_06_09/downloads/RCTC-01467/questionnaire.xlsx,questionnaire.xlsx,Sheet1,readable,,1000,70,ptid; site; arm; scrnpreg; scrnage_cat; scrnsex; scrnsd; scrnpartner; scrnsupport; scrnothpart; scrnalcohol; scrnscore; date; drugsmokbl; drugdrugbl; drugname_khat; drugname_bhangi; drugname_heroin; drugname_cocaine; drugname_kuber; drugname_shisha; drugname_other; raps4_positive; eduyrs; demojob; demomarry; demolive; demobc_inj; demobc_imp; demobc_oral; demobc_iud; demobc_dia; demobc_tub; demobc_emer; demobc_con; demobc_other; demobc_none; demotravel; demoeat; demodaily; depress; depressbi; riskgmbl; riskfut; riskhiv; srppart; srpower; srpowercat; totpart; esxphiv; sexacts; unsafe_sex; prepdisc; prepdisc_sexpart; prepdisc_friend; prepdisc_family; prepdisc_other; prepstress; necessity; necessitytert; concerns; concernstert; selfesteem; selfesteemlow; ipv; hivstigma; hivstigmatert; prepstigma; prepstigmatert; visitcode,,arm,arm: No SMS Reminders | SMS Reminders,scrnscore; depress; depressbi; prepstress,17
RCTC-05031,download,rct_expansion/provenance/predownload_verification_2026_06_09/downloads/RCTC-05031/analysis data ---predict early criteria paper 2020-09-10.tab,analysis data ---predict early criteria paper 2020-09-10.tab,delimited,readable,,97,41,outcome; SubjectID_deIdentified; Baseline_Cav1_vol; Baseline_Cav2_vol; Baseline_Cav3_vol; Baseline_Cav4_vol; Week4_Cav1_vol; Week4_Cav2_vol; Week4_Cav3_vol; Week4_Cav4_vol; Baseline_TLG1; Baseline_TLG2; Baseline_TLG3; Baseline_TLG4; Week4_TLG1; Week4_TLG2; Week4_TLG3; Week4_TLG4; Baseline_Hard1_vol; Baseline_Hard2_vol; Baseline_Hard3_vol; Baseline_Hard4_vol; Week4_Hard1_vol; Week4_Hard2_vol; Week4_Hard3_vol; Week4_Hard4_vol; Baseline_Soft1_vol; Baseline_Soft2_vol; Baseline_Soft3_vol; Baseline_Soft4_vol; Week4_Soft1_vol; Week4_Soft2_vol; Week4_Soft3_vol; Week4_Soft4_vol; Baseline_Sum_Cav; Week4_Sum_Cav; Baseline_Sum_TLG; Week4_Sum_TLG; Baseline_Sum_Hard; Week4_Sum_Hard; XpertCT_week16,,,,outcome,39
RCTC-01535,download,rct_expansion/provenance/predownload_verification_2026_06_09/downloads/RCTC-01535/Base Aprepitant.xlsx,Base Aprepitant.xlsx,Hoja1,readable,,407,57,Folio; Edad; Sexo; Peso (kg); Talla (m); IMC; Sala; ASA; Grupo; Grupo 1 o 2; Hora de adm; Hora inicio Cx; Duracion Cx (Min); # arcadas sin vómito; Malestar por arqueo nauseoso; Sensación de náusea; # Veces; Malestar secundario a náusea; # Vómitos; Cantidad vómito; Malestar causado por vómito; Medicamento de rescate; Cuál; Dosis; # arcadas sin vómito.1; Malestar por arqueo nauseoso.1; Sensación de náusea.1; # Veces.1; Malestar secundario a náusea.1; # Vómitos.1; Cantidad vómito.1; Malestar causado por vómito.1; Medicamento de rescate.1; Cuál.1; Dosis.1; # arcadas sin vómito.2; Malestar por arqueo nauseoso.2; Sensación de náusea.2; # Veces.2; Malestar secundario a náusea.2; # Vómitos.2; Cantidad vómito.2; Malestar causado por vómito.2; Medicamento de rescate.2; Cuál.2; Dosis.2; # arcadas sin vómito.3; Malestar por arqueo nauseoso.3; Sensación de náusea.3; # Veces.3; Malestar secundario a náusea.3; # Vómitos.3; Cantidad vómito.3; Malestar causado por vómito.3; Medicamento de rescate.3; Cuál.3; Dosis.3,,Grupo; Grupo 1 o 2,Grupo: 1 | 2 | 3 | 200 | 133 | 68 || Grupo 1 o 2: 1 | 2 | 200 | 201,# arcadas sin vómito; Malestar por arqueo nauseoso; Sensación de náusea; Malestar secundario a náusea; # Vómitos; Cantidad vómito; Malestar causado por vómito; Medicamento de rescate; # arcadas sin vómito.1; Malestar por arqueo nauseoso.1; Sensación de náusea.1; Malestar secundario a náusea.1; # Vómitos.1; Cantidad vómito.1; Malestar causado por vómito.1; Medicamento de rescate.1; # arcadas sin vómito.2; Malestar por arqueo nauseoso.2; Sensación de náusea.2; Malestar secundario a náusea.2; # Vómitos.2; Cantidad vómito.2; Malestar causado por vómito.2; Medicamento de rescate.2; # arcadas sin vómito.3; Malestar por arqueo nauseoso.3; Sensación de náusea.3; Malestar secundario a náusea.3; # Vómitos.3; Cantidad vómito.3; Malestar causado por vómito.3; Medicamento de rescate.3,0
RCTC-01535,download,rct_expansion/provenance/predownload_verification_2026_06_09/downloads/RCTC-01535/Base Aprepitant.xlsx,Base Aprepitant.xlsx,Hoja2,readable,,94,2,1; 1.1,,,,,2
RCTC-01411,download,rct_expansion/provenance/predownload_verification_2026_06_09/downloads/RCTC-01411/NHP Raw Data - 6 Wks FU.tab,NHP Raw Data - 6 Wks FU.tab,delimited,readable,,250,83,Randomization; Q1; Q2; Q3; Q4; Q5; Q6; Q7; Q8; Q9; Q10; Q11; Q12; Q13; Q14; Q15; Q16; Q17; Q18; Q19; Q20; Q21; Q22; Q23; Q24; Q25; Q26; Q27; Q28; Q29; Q30; Q31; Q32; Q33; Q34; Q35; Q36; Q37; Q38; Recode1; Recode2; Recode3; Recode4; Recode5; Recode6; Recode7; Recode8; Recode9; Recode10; Recode11; Recode12; Recode13; Recode14; Recode15; Recode16; Recode17; Recode18; Recode19; Recode20; Recode21; Recode22; Recode23; Recode24; Recode25; Recode26; Recode27; Recode28; Recode29; Recode30; Recode31; Recode32; Recode33; Recode34; Recode35; Recode36; Recode37; Recode38; EL; P; ER,,Randomization,Randomization: 1 | 2,,83
RCTC-01411,download,rct_expansion/provenance/predownload_verification_2026_06_09/downloads/RCTC-01411/NHP Raw Data - Discharge.tab,NHP Raw Data - Discharge.tab,delimited,readable,,250,83,Randomization; Q1; Q2; Q3; Q4; Q5; Q6; Q7; Q8; Q9; Q10; Q11; Q12; Q13; Q14; Q15; Q16; Q17; Q18; Q19; Q20; Q21; Q22; Q23; Q24; Q25; Q26; Q27; Q28; Q29; Q30; Q31; Q32; Q33; Q34; Q35; Q36; Q37; Q38; Recode1; Recode2; Recode3; Recode4; Recode5; Recode6; Recode7; Recode8; Recode9; Recode10; Recode11; Recode12; Recode13; Recode14; Recode15; Recode16; Recode17; Recode18; Recode19; Recode20; Recode21; Recode22; Recode23; Recode24; Recode25; Recode26; Recode27; Recode28; Recode29; Recode30; Recode31; Recode32; Recode33; Recode34; Recode35; Recode36; Recode37; Recode38; EL; P; ER,,Randomization,Randomization: 1 | 2,,83
RCTC-01411,download,rct_expansion/provenance/predownload_verification_2026_06_09/downloads/RCTC-01411/NHP Raw Data - Pre Op.tab,NHP Raw Data - Pre Op.tab,delimited,readable,,250,83,Randomization; Q1; Q2; Q3; Q4; Q5; Q6; Q7; Q8; Q9; Q10; Q11; Q12; Q13; Q14; Q15; Q16; Q17; Q18; Q19; Q20; Q21; Q22; Q23; Q24; Q25; Q26; Q27; Q28; Q29; Q30; Q31; Q32; Q33; Q34; Q35; Q36; Q37; Q38; Recode1; Recode2; Recode3; Recode4; Recode5; Recode6; Recode7; Recode8; Recode9; Recode10; Recode11; Recode12; Recode13; Recode14; Recode15; Recode16; Recode17; Recode18; Recode19; Recode20; Recode21; Recode22; Recode23; Recode24; Recode25; Recode26; Recode27; Recode28; Recode29; Recode30; Recode31; Recode32; Recode33; Recode34; Recode35; Recode36; Recode37; Recode38; EL; P; ER,,Randomization,Randomization: 1 | 2,,83
RCTC-01411,download,rct_expansion/provenance/predownload_verification_2026_06_09/downloads/RCTC-01411/Raw Data Tocovid.tab,Raw Data Tocovid.tab,delimited,readable,,250,122,Randomization; ID; AF; Withdraw; AGE; GENDER; ETHNIC; Euroscore; BMI; BMIGroup; BMIGroup2; NYHA; LEFTAT_SIZE; RIGHTATsize; EF; DM; HPT; ASTHMA; COPD; CKD; HYPERCHOL; SMOKER; ALCOHOL; Smokergrp; alcoholgrp; XCLAMPTIME; BYPASSTIME; ISOLATED; Distal; DistalGroup; Ventilation; CICUstay; HDUstay; HospStay; AFnumber; AFepisode; OnsetAF; OnsetAFGrp; filter_$; Reintubation; Stroke; Sternalinfect; Respiratory; Renalfailure; Endocrine; PleuralEffusion; Tamponade; Fever; Hyperkal; others; Death; MI; LegWound; GI; PRE_1; PRE_2; PRE_3; PRE_4; PRE_5; PRE_6; PRE_7; PRE_8; PRE_9; PRE_10; PRE_11; PRE_12; PRE_13; PRE_14; PRE_15; PRE_16; PRE_17; PRE_18; PREACEinhibitor; PREAngiotensinReceptorBlocker; PRECalciumChannelBlocker; PREBetaBlocker; PREOtherAntihypertensives; PREAspirin; PREClopidogrel; PREOtherantiplatelets,ID,Randomization; BMIGroup; BMIGroup2; DistalGroup,Randomization: 1 | 2 || BMIGroup: 2 | 1 | 3 | 0 || BMIGroup2: 1 | 2 || DistalGroup: 2 | 9 | 1,Euroscore; BMI; BMIGroup; BMIGroup2; PREFibrates; PREInsulin; POSTACEinhibitor; POSTAngiotensinReceptorBlocker; POSTCalciumChannelBlocker; POSTBetaBlocker; POSTOtherAntihypertensives; POSTAspirin; POSTClopidogrel; POSTOtherantiplatelets; POSTHMGCoAInhibitor; POSTFibrates; POSTEzetimibe; POSTBiguanide; POSTSulphonylurea; POSTAlphaGlucosidaseInhibitor; POSTDPP4Inhibitor; POSTSGLT; POSTInsulin; POSTInhaledBetaAgonist; POSTInhaledAntiMuscarinic; POSTInhaledSteroids; POSTAntiangina; POSTDiuretics; POSTamiodarone; POSTprotonpumpinhibitor; POSTAnticoagulantWarfarin,122
RCTC-01411,download,rct_expansion/provenance/predownload_verification_2026_06_09/downloads/RCTC-01411/SF36 Raw Data - 6 Wks FU.tab,SF36 Raw Data - 6 Wks FU.tab,delimited,readable,,250,81,Randomization; Q1; Q2; Q3; Q4; Q5; Q6; Q7; Q8; Q9; Q10; Q11; Q12; Q13; Q14; Q15; Q16; Q17; Q18; Q19; Q20; Q21; Q22; Q23; Q24; Q25; Q26; Q27; Q28; Q29; Q30; Q31; Q32; Q33; Q34; Q35; Q36; Recode1; Recode2; Recode3; Recode4; Recode5; Recode6; Recode7; Recode8; Recode9; Recode10; Recode11; Recode12; Recode13; Recode14; Recode15; Recode16; Recode17; Recode18; Recode19; Recode20; Recode21; Recode22; Recode23; Recode24; Recode25; Recode26; Recode27; Recode28; Recode29; Recode30; Recode31; Recode32; Recode33; Recode34; Recode35; Recode36; PF; RP; RE; VT; MH; SF; BP,,Randomization,Randomization: 1 | 2,,81
RCTC-01411,download,rct_expansion/provenance/predownload_verification_2026_06_09/downloads/RCTC-01411/SF36 Raw Data - Discharge.tab,SF36 Raw Data - Discharge.tab,delimited,readable,,250,81,Randomization; Q1; Q2; Q3; Q4; Q5; Q6; Q7; Q8; Q9; Q10; Q11; Q12; Q13; Q14; Q15; Q16; Q17; Q18; Q19; Q20; Q21; Q22; Q23; Q24; Q25; Q26; Q27; Q28; Q29; Q30; Q31; Q32; Q33; Q34; Q35; Q36; Recode1; Recode2; Recode3; Recode4; Recode5; Recode6; Recode7; Recode8; Recode9; Recode10; Recode11; Recode12; Recode13; Recode14; Recode15; Recode16; Recode17; Recode18; Recode19; Recode20; Recode21; Recode22; Recode23; Recode24; Recode25; Recode26; Recode27; Recode28; Recode29; Recode30; Recode31; Recode32; Recode33; Recode34; Recode35; Recode36; PF; RP; RE; VT; MH; SF; BP,,Randomization,Randomization: 1 | 2,,81
RCTC-01411,download,rct_expansion/provenance/predownload_verification_2026_06_09/downloads/RCTC-01411/SF36 Raw Data - Pre-Op.tab,SF36 Raw Data - Pre-Op.tab,delimited,readable,,250,82,Randomization; Q1; Q2; Q3; Q4; Q5; Q6; Q7; Q8; Q9; Q10; Q11; Q12; Q13; Q14; Q15; Q16; Q17; Q18; Q19; Q20; Q21; Q22; Q23; Q24; Q25; Q26; Q27; Q28; Q29; Q30; Q31; Q32; Q33; Q34; Q35; Q36; Recode1; Recode2; Recode3; Recode4; Recode5; Recode6; Recode7; Recode8; Recode9; Recode10; Recode11; Recode12; Recode13; Recode14; Recode15; Recode16; Recode17; Recode18; Recode19; Recode20; Recode21; Recode22; Recode23; Recode24; Recode25; Recode26; Recode27; Recode28; Recode29; Recode30; Recode31; Recode32; Recode33; Recode34; Recode35; Recode36; PF; RP; RE; VT; MH; SF; BP,,Randomization,Randomization: 1 | 2,,82
RCTC-01411,download,rct_expansion/provenance/predownload_verification_2026_06_09/downloads/RCTC-01411/Tocotrienol Level.tab,Tocotrienol Level.tab,delimited,readable,,250,13,Randomization; Alpha_V1; Alpha_V2; Alpha_V3; Alpha_V4; Delta_V1; Delta_V2; Delta_V3; Delta_V4; Gamma_V1; Gamma_V2; Gamma_V3; Gamma_V4,,Randomization,Randomization: 1 | 2,Delta_V1; Delta_V2; Delta_V3; Delta_V4,13
RCTC-01501,download,rct_expansion/provenance/predownload_verification_2026_06_09/downloads/RCTC-01501/Codebook for final PCORI survey data (public use).2023 09 20.txt,Codebook for final PCORI survey data (public use).2023 09 20.txt,,failed,Unable to parse as delimited text,,,,,,,,
RCTC-01501,download,rct_expansion/provenance/predownload_verification_2026_06_09/downloads/RCTC-01501/Codebook for MyPlate anthro public use data.2023 04 20.docx.txt,Codebook for MyPlate anthro public use data.2023 04 20.docx.txt,,failed,Unable to parse as delimited text,,,,,,,,
RCTC-01501,download,rct_expansion/provenance/predownload_verification_2026_06_09/downloads/RCTC-01501/MyPlate anthro public use.2023 03 21.tab,MyPlate anthro public use.2023 03 21.tab,delimited,readable,,261,103,anthrodatex1; anthrodatex2; anthrodatex3; anthropo_stationx1; anthropo_stationx2; anthropo_stationx3; assessnox1; assessnox2; assessnox3; blood_press_dias_1x1; blood_press_dias_1x2; blood_press_dias_1x3; blood_press_dias_2x1; blood_press_dias_2x2; blood_press_dias_2x3; blood_press_dias_3x1; blood_press_dias_3x2; blood_press_dias_3x3; blood_press_sys_1x1; blood_press_sys_1x2; blood_press_sys_1x3; blood_press_sys_2x1; blood_press_sys_2x2; blood_press_sys_2x3; blood_press_sys_3x1; blood_press_sys_3x2; blood_press_sys_3x3; body_measurements_completex1; body_measurements_completex2; body_measurements_completex3; cloth_measurx1; cloth_measurx2; cloth_measurx3; clothing_measurementsx1; clothing_measurementsx2; clothing_measurementsx3; date_measurementsx1; date_measurementsx2; date_measurementsx3; educx1; educx2; educx3; ethnicityx1; ethnicityx2; ethnicityx3; expcondx1; expcondx2; expcondx3; height_measured2x1; height_measured2x2; height_measured2x3; height_measured3x1; height_measured3x2; height_measured3x3; height_measuredx1; height_measuredx2; height_measuredx3; measurements_commentsx1; measurements_commentsx2; measurements_commentsx3; name_measurementsx1; name_measurementsx2; name_measurementsx3; pulse_measured_1x1; pulse_measured_1x2; pulse_measured_1x3; pulse_measured_2x1; pulse_measured_2x2; pulse_measured_2x3; pulse_measured_3x1; pulse_measured_3x2; pulse_measured_3x3; record_idx1; record_idx2; record_idx3; redcap_event_namex1; redcap_event_namex2; redcap_event_namex3; sagex1; sagex2,,cloth_measurx1; cloth_measurx2; cloth_measurx3,cloth_measurx1: 0.0 | 1.0 || cloth_measurx2: 0.0 | 1.0 || cloth_measurx3: 0.0 | 1.0,blood_press_dias_1x1; blood_press_dias_1x2; blood_press_dias_1x3; blood_press_dias_2x1; blood_press_dias_2x2; blood_press_dias_2x3; blood_press_dias_3x1; blood_press_dias_3x2; blood_press_dias_3x3; blood_press_sys_1x1; blood_press_sys_1x2; blood_press_sys_1x3; blood_press_sys_2x1; blood_press_sys_2x2; blood_press_sys_2x3; blood_press_sys_3x1; blood_press_sys_3x2; blood_press_sys_3x3; redcap_event_namex1; redcap_event_namex2; redcap_event_namex3; waist_circ_measured_1x1; waist_circ_measured_1x2; waist_circ_measured_1x3; waist_circ_measured_2x1; waist_circ_measured_2x2; waist_circ_measured_2x3; waist_circ_measured_3x1; waist_circ_measured_3x2; waist_circ_measured_3x3; weight_measured2x1; weight_measured2x2; weight_measured2x3; weight_measured3x1; weight_measured3x2; weight_measured3x3; weight_measuredx1; weight_measuredx2; weight_measuredx3,85
